"","sub","decision","reward","effort","agent","success","grupo","tasa_fallo_self","tasa_fallo_other","zeros_SELF","zeros_OTHER","AIM_2","AIM_3","AIM_4","AIM_num","trail"
"346",1019,1,1,4,0,0,1,4.17,0,0,8.33,NA,NA,NA,NA,10
"347",1019,1,2,4,0,0,1,4.17,0,0,8.33,NA,NA,NA,NA,11
"348",1019,1,3,4,0,0,1,4.17,0,0,8.33,NA,NA,NA,NA,12
"349",1019,1,1,1,0,0,1,4.17,0,0,8.33,NA,NA,NA,NA,13
"350",1019,1,2,1,0,1,1,4.17,0,0,8.33,NA,NA,NA,NA,14
"351",1019,1,3,1,0,0,1,4.17,0,0,8.33,NA,NA,NA,NA,15
"352",1019,1,1,2,0,0,1,4.17,0,0,8.33,NA,NA,NA,NA,16
"353",1019,1,2,2,0,0,1,4.17,0,0,8.33,NA,NA,NA,NA,17
"354",1019,1,3,2,0,0,1,4.17,0,0,8.33,NA,NA,NA,NA,18
"355",1019,1,1,3,0,0,1,4.17,0,0,8.33,NA,NA,NA,NA,19
"356",1019,1,2,3,0,0,1,4.17,0,0,8.33,NA,NA,NA,NA,20
"357",1019,1,3,3,0,0,1,4.17,0,0,8.33,NA,NA,NA,NA,21
"358",1019,1,1,4,0,0,1,4.17,0,0,8.33,NA,NA,NA,NA,22
"359",1019,1,2,4,0,0,1,4.17,0,0,8.33,NA,NA,NA,NA,23
"360",1019,1,3,4,0,0,1,4.17,0,0,8.33,NA,NA,NA,NA,24
"361",1019,0,1,1,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,25
"362",1019,2,2,1,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,26
"363",1019,0,3,1,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,27
"364",1019,0,1,2,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,28
"365",1019,0,2,2,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,29
"366",1019,0,3,2,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,30
"367",1019,0,1,3,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,31
"368",1019,1,2,3,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,32
"369",1019,0,3,3,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,33
"370",1019,0,1,4,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,34
"371",1019,0,2,4,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,35
"372",1019,0,3,4,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,36
"373",1019,0,1,1,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,37
"374",1019,2,2,1,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,38
"375",1019,0,3,1,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,39
"376",1019,0,1,2,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,40
"377",1019,0,2,2,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,41
"378",1019,0,3,2,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,42
"379",1019,0,1,3,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,43
"380",1019,0,2,3,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,44
"381",1019,0,3,3,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,45
"382",1019,0,1,4,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,46
"383",1019,0,2,4,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,47
"384",1019,0,3,4,1,0,1,4.17,0,0,8.33,NA,NA,NA,NA,48
"385",1083,1,1,1,0,0,1,16.67,0,0,8.33,2,3,4,5,1
"386",1083,1,2,1,0,0,1,16.67,0,0,8.33,2,3,4,5,2
"387",1083,1,3,1,0,0,1,16.67,0,0,8.33,2,3,4,5,3
"388",1083,1,1,2,0,0,1,16.67,0,0,8.33,2,3,4,5,4
"389",1083,1,2,2,0,0,1,16.67,0,0,8.33,2,3,4,5,5
"390",1083,1,3,2,0,0,1,16.67,0,0,8.33,2,3,4,5,6
"391",1083,0,1,3,0,0,1,16.67,0,0,8.33,2,3,4,5,7
"392",1083,0,2,3,0,0,1,16.67,0,0,8.33,2,3,4,5,8
"393",1083,1,3,3,0,0,1,16.67,0,0,8.33,2,3,4,5,9
"394",1083,1,1,4,0,1,1,16.67,0,0,8.33,2,3,4,5,10
"395",1083,0,2,4,0,0,1,16.67,0,0,8.33,2,3,4,5,11
"396",1083,1,3,4,0,1,1,16.67,0,0,8.33,2,3,4,5,12
"397",1083,1,1,1,0,0,1,16.67,0,0,8.33,2,3,4,5,13
"398",1083,1,2,1,0,0,1,16.67,0,0,8.33,2,3,4,5,14
"399",1083,1,3,1,0,0,1,16.67,0,0,8.33,2,3,4,5,15
"400",1083,1,1,2,0,0,1,16.67,0,0,8.33,2,3,4,5,16
"401",1083,1,2,2,0,0,1,16.67,0,0,8.33,2,3,4,5,17
"402",1083,1,3,2,0,0,1,16.67,0,0,8.33,2,3,4,5,18
"403",1083,1,1,3,0,0,1,16.67,0,0,8.33,2,3,4,5,19
"404",1083,1,2,3,0,1,1,16.67,0,0,8.33,2,3,4,5,20
"405",1083,1,3,3,0,0,1,16.67,0,0,8.33,2,3,4,5,21
"406",1083,0,1,4,0,0,1,16.67,0,0,8.33,2,3,4,5,22
"407",1083,0,2,4,0,0,1,16.67,0,0,8.33,2,3,4,5,23
"408",1083,0,3,4,0,0,1,16.67,0,0,8.33,2,3,4,5,24
"409",1083,1,1,1,1,0,1,16.67,0,0,8.33,2,3,4,5,25
"410",1083,1,2,1,1,0,1,16.67,0,0,8.33,2,3,4,5,26
"411",1083,1,3,1,1,0,1,16.67,0,0,8.33,2,3,4,5,27
"412",1083,1,1,2,1,0,1,16.67,0,0,8.33,2,3,4,5,28
"413",1083,1,2,2,1,0,1,16.67,0,0,8.33,2,3,4,5,29
"414",1083,1,3,2,1,0,1,16.67,0,0,8.33,2,3,4,5,30
"415",1083,1,1,3,1,0,1,16.67,0,0,8.33,2,3,4,5,31
"416",1083,2,2,3,1,0,1,16.67,0,0,8.33,2,3,4,5,32
"417",1083,0,3,3,1,0,1,16.67,0,0,8.33,2,3,4,5,33
"418",1083,2,1,4,1,0,1,16.67,0,0,8.33,2,3,4,5,34
"419",1083,0,2,4,1,0,1,16.67,0,0,8.33,2,3,4,5,35
"420",1083,0,3,4,1,0,1,16.67,0,0,8.33,2,3,4,5,36
"421",1083,1,1,1,1,0,1,16.67,0,0,8.33,2,3,4,5,37
"422",1083,1,2,1,1,0,1,16.67,0,0,8.33,2,3,4,5,38
"423",1083,1,3,1,1,0,1,16.67,0,0,8.33,2,3,4,5,39
"424",1083,1,1,2,1,0,1,16.67,0,0,8.33,2,3,4,5,40
"425",1083,1,2,2,1,0,1,16.67,0,0,8.33,2,3,4,5,41
"426",1083,1,3,2,1,0,1,16.67,0,0,8.33,2,3,4,5,42
"427",1083,1,1,3,1,0,1,16.67,0,0,8.33,2,3,4,5,43
"428",1083,1,2,3,1,0,1,16.67,0,0,8.33,2,3,4,5,44
"429",1083,1,3,3,1,0,1,16.67,0,0,8.33,2,3,4,5,45
"430",1083,0,1,4,1,0,1,16.67,0,0,8.33,2,3,4,5,46
"431",1083,0,2,4,1,0,1,16.67,0,0,8.33,2,3,4,5,47
"432",1083,0,3,4,1,0,1,16.67,0,0,8.33,2,3,4,5,48
"433",1126,2,1,1,0,0,0,28.57,0,12.5,25,2,2,3,4,1
"434",1126,2,2,1,0,0,0,28.57,0,12.5,25,2,2,3,4,2
"435",1126,1,3,1,0,0,0,28.57,0,12.5,25,2,2,3,4,3
"436",1126,1,1,2,0,0,0,28.57,0,12.5,25,2,2,3,4,4
"437",1126,1,2,2,0,0,0,28.57,0,12.5,25,2,2,3,4,5
"438",1126,1,3,2,0,0,0,28.57,0,12.5,25,2,2,3,4,6
"439",1126,2,1,3,0,0,0,28.57,0,12.5,25,2,2,3,4,7
"440",1126,1,2,3,0,0,0,28.57,0,12.5,25,2,2,3,4,8
"441",1126,1,3,3,0,0,0,28.57,0,12.5,25,2,2,3,4,9
"442",1126,1,1,4,0,0,0,28.57,0,12.5,25,2,2,3,4,10
"443",1126,1,2,4,0,0,0,28.57,0,12.5,25,2,2,3,4,11
"444",1126,1,3,4,0,0,0,28.57,0,12.5,25,2,2,3,4,12
"445",1126,1,1,1,0,0,0,28.57,0,12.5,25,2,2,3,4,13
"446",1126,1,2,1,0,1,0,28.57,0,12.5,25,2,2,3,4,14
"447",1126,1,3,1,0,0,0,28.57,0,12.5,25,2,2,3,4,15
"448",1126,1,1,2,0,1,0,28.57,0,12.5,25,2,2,3,4,16
"449",1126,1,2,2,0,0,0,28.57,0,12.5,25,2,2,3,4,17
"450",1126,1,3,2,0,0,0,28.57,0,12.5,25,2,2,3,4,18
"451",1126,1,1,3,0,0,0,28.57,0,12.5,25,2,2,3,4,19
"452",1126,1,2,3,0,1,0,28.57,0,12.5,25,2,2,3,4,20
"453",1126,1,3,3,0,1,0,28.57,0,12.5,25,2,2,3,4,21
"454",1126,1,1,4,0,1,0,28.57,0,12.5,25,2,2,3,4,22
"455",1126,1,2,4,0,0,0,28.57,0,12.5,25,2,2,3,4,23
"456",1126,1,3,4,0,1,0,28.57,0,12.5,25,2,2,3,4,24
"457",1126,1,1,1,1,0,0,28.57,0,12.5,25,2,2,3,4,25
"458",1126,2,2,1,1,0,0,28.57,0,12.5,25,2,2,3,4,26
"459",1126,1,3,1,1,0,0,28.57,0,12.5,25,2,2,3,4,27
"460",1126,2,1,2,1,0,0,28.57,0,12.5,25,2,2,3,4,28
"461",1126,1,2,2,1,0,0,28.57,0,12.5,25,2,2,3,4,29
"462",1126,0,3,2,1,0,0,28.57,0,12.5,25,2,2,3,4,30
"463",1126,1,1,3,1,0,0,28.57,0,12.5,25,2,2,3,4,31
"464",1126,2,2,3,1,0,0,28.57,0,12.5,25,2,2,3,4,32
"465",1126,2,3,3,1,0,0,28.57,0,12.5,25,2,2,3,4,33
"466",1126,2,1,4,1,0,0,28.57,0,12.5,25,2,2,3,4,34
"467",1126,1,2,4,1,0,0,28.57,0,12.5,25,2,2,3,4,35
"468",1126,2,3,4,1,0,0,28.57,0,12.5,25,2,2,3,4,36
"469",1126,1,1,1,1,0,0,28.57,0,12.5,25,2,2,3,4,37
"470",1126,1,2,1,1,0,0,28.57,0,12.5,25,2,2,3,4,38
"471",1126,1,3,1,1,0,0,28.57,0,12.5,25,2,2,3,4,39
"472",1126,1,1,2,1,0,0,28.57,0,12.5,25,2,2,3,4,40
"473",1126,1,2,2,1,0,0,28.57,0,12.5,25,2,2,3,4,41
"474",1126,1,3,2,1,0,0,28.57,0,12.5,25,2,2,3,4,42
"475",1126,1,1,3,1,0,0,28.57,0,12.5,25,2,2,3,4,43
"476",1126,1,2,3,1,0,0,28.57,0,12.5,25,2,2,3,4,44
"477",1126,1,3,3,1,0,0,28.57,0,12.5,25,2,2,3,4,45
"478",1126,1,1,4,1,0,0,28.57,0,12.5,25,2,2,3,4,46
"479",1126,1,2,4,1,0,0,28.57,0,12.5,25,2,2,3,4,47
"480",1126,1,3,4,1,0,0,28.57,0,12.5,25,2,2,3,4,48
"481",1252,1,1,1,0,0,1,15,0,4.17,4.17,1,2,2,3,1
"482",1252,2,2,1,0,0,1,15,0,4.17,4.17,1,2,2,3,2
"483",1252,1,3,1,0,0,1,15,0,4.17,4.17,1,2,2,3,3
"484",1252,1,1,2,0,0,1,15,0,4.17,4.17,1,2,2,3,4
"485",1252,1,2,2,0,1,1,15,0,4.17,4.17,1,2,2,3,5
"486",1252,1,3,2,0,0,1,15,0,4.17,4.17,1,2,2,3,6
"487",1252,1,1,3,0,1,1,15,0,4.17,4.17,1,2,2,3,7
"488",1252,1,2,3,0,0,1,15,0,4.17,4.17,1,2,2,3,8
"489",1252,1,3,3,0,0,1,15,0,4.17,4.17,1,2,2,3,9
"490",1252,0,1,4,0,0,1,15,0,4.17,4.17,1,2,2,3,10
"491",1252,1,2,4,0,0,1,15,0,4.17,4.17,1,2,2,3,11
"492",1252,0,3,4,0,0,1,15,0,4.17,4.17,1,2,2,3,12
"493",1252,1,1,1,0,1,1,15,0,4.17,4.17,1,2,2,3,13
"494",1252,1,2,1,0,0,1,15,0,4.17,4.17,1,2,2,3,14
"495",1252,1,3,1,0,0,1,15,0,4.17,4.17,1,2,2,3,15
"496",1252,1,1,2,0,0,1,15,0,4.17,4.17,1,2,2,3,16
"497",1252,1,2,2,0,0,1,15,0,4.17,4.17,1,2,2,3,17
"498",1252,0,3,2,0,0,1,15,0,4.17,4.17,1,2,2,3,18
"499",1252,1,1,3,0,0,1,15,0,4.17,4.17,1,2,2,3,19
"500",1252,1,2,3,0,0,1,15,0,4.17,4.17,1,2,2,3,20
"501",1252,1,3,3,0,0,1,15,0,4.17,4.17,1,2,2,3,21
"502",1252,1,1,4,0,0,1,15,0,4.17,4.17,1,2,2,3,22
"503",1252,1,2,4,0,0,1,15,0,4.17,4.17,1,2,2,3,23
"504",1252,1,3,4,0,0,1,15,0,4.17,4.17,1,2,2,3,24
"505",1252,2,1,1,1,0,1,15,0,4.17,4.17,1,2,2,3,25
"506",1252,1,2,1,1,0,1,15,0,4.17,4.17,1,2,2,3,26
"507",1252,1,3,1,1,0,1,15,0,4.17,4.17,1,2,2,3,27
"508",1252,1,1,2,1,0,1,15,0,4.17,4.17,1,2,2,3,28
"509",1252,1,2,2,1,0,1,15,0,4.17,4.17,1,2,2,3,29
"510",1252,0,3,2,1,0,1,15,0,4.17,4.17,1,2,2,3,30
"511",1252,1,1,3,1,0,1,15,0,4.17,4.17,1,2,2,3,31
"512",1252,1,2,3,1,0,1,15,0,4.17,4.17,1,2,2,3,32
"513",1252,1,3,3,1,0,1,15,0,4.17,4.17,1,2,2,3,33
"514",1252,1,1,4,1,0,1,15,0,4.17,4.17,1,2,2,3,34
"515",1252,0,2,4,1,0,1,15,0,4.17,4.17,1,2,2,3,35
"516",1252,0,3,4,1,0,1,15,0,4.17,4.17,1,2,2,3,36
"517",1252,1,1,1,1,0,1,15,0,4.17,4.17,1,2,2,3,37
"518",1252,1,2,1,1,0,1,15,0,4.17,4.17,1,2,2,3,38
"519",1252,1,3,1,1,0,1,15,0,4.17,4.17,1,2,2,3,39
"520",1252,1,1,2,1,0,1,15,0,4.17,4.17,1,2,2,3,40
"521",1252,1,2,2,1,0,1,15,0,4.17,4.17,1,2,2,3,41
"522",1252,1,3,2,1,0,1,15,0,4.17,4.17,1,2,2,3,42
"523",1252,1,1,3,1,0,1,15,0,4.17,4.17,1,2,2,3,43
"524",1252,1,2,3,1,0,1,15,0,4.17,4.17,1,2,2,3,44
"525",1252,1,3,3,1,0,1,15,0,4.17,4.17,1,2,2,3,45
"526",1252,1,1,4,1,0,1,15,0,4.17,4.17,1,2,2,3,46
"527",1252,1,2,4,1,0,1,15,0,4.17,4.17,1,2,2,3,47
"528",1252,1,3,4,1,0,1,15,0,4.17,4.17,1,2,2,3,48
"529",1363,0,1,1,0,0,0,12.5,0,0,16.67,1,2,2,3,1
"530",1363,1,2,1,0,0,0,12.5,0,0,16.67,1,2,2,3,2
"531",1363,1,3,1,0,0,0,12.5,0,0,16.67,1,2,2,3,3
"532",1363,1,1,2,0,0,0,12.5,0,0,16.67,1,2,2,3,4
"533",1363,1,2,2,0,0,0,12.5,0,0,16.67,1,2,2,3,5
"534",1363,1,3,2,0,0,0,12.5,0,0,16.67,1,2,2,3,6
"535",1363,0,1,3,0,0,0,12.5,0,0,16.67,1,2,2,3,7
"536",1363,1,2,3,0,0,0,12.5,0,0,16.67,1,2,2,3,8
"537",1363,0,3,3,0,0,0,12.5,0,0,16.67,1,2,2,3,9
"538",1363,1,1,4,0,0,0,12.5,0,0,16.67,1,2,2,3,10
"539",1363,0,2,4,0,0,0,12.5,0,0,16.67,1,2,2,3,11
"540",1363,1,3,4,0,0,0,12.5,0,0,16.67,1,2,2,3,12
"541",1363,1,1,1,0,0,0,12.5,0,0,16.67,1,2,2,3,13
"542",1363,1,2,1,0,0,0,12.5,0,0,16.67,1,2,2,3,14
"543",1363,0,3,1,0,0,0,12.5,0,0,16.67,1,2,2,3,15
"544",1363,1,1,2,0,0,0,12.5,0,0,16.67,1,2,2,3,16
"545",1363,0,2,2,0,0,0,12.5,0,0,16.67,1,2,2,3,17
"546",1363,0,3,2,0,0,0,12.5,0,0,16.67,1,2,2,3,18
"547",1363,1,1,3,0,1,0,12.5,0,0,16.67,1,2,2,3,19
"548",1363,1,2,3,0,0,0,12.5,0,0,16.67,1,2,2,3,20
"549",1363,1,3,3,0,1,0,12.5,0,0,16.67,1,2,2,3,21
"550",1363,1,1,4,0,0,0,12.5,0,0,16.67,1,2,2,3,22
"551",1363,0,2,4,0,0,0,12.5,0,0,16.67,1,2,2,3,23
"552",1363,1,3,4,0,0,0,12.5,0,0,16.67,1,2,2,3,24
"553",1363,1,1,1,1,0,0,12.5,0,0,16.67,1,2,2,3,25
"554",1363,1,2,1,1,0,0,12.5,0,0,16.67,1,2,2,3,26
"555",1363,1,3,1,1,0,0,12.5,0,0,16.67,1,2,2,3,27
"556",1363,1,1,2,1,0,0,12.5,0,0,16.67,1,2,2,3,28
"557",1363,1,2,2,1,0,0,12.5,0,0,16.67,1,2,2,3,29
"558",1363,1,3,2,1,0,0,12.5,0,0,16.67,1,2,2,3,30
"559",1363,2,1,3,1,0,0,12.5,0,0,16.67,1,2,2,3,31
"560",1363,0,2,3,1,0,0,12.5,0,0,16.67,1,2,2,3,32
"561",1363,2,3,3,1,0,0,12.5,0,0,16.67,1,2,2,3,33
"562",1363,1,1,4,1,0,0,12.5,0,0,16.67,1,2,2,3,34
"563",1363,2,2,4,1,0,0,12.5,0,0,16.67,1,2,2,3,35
"564",1363,1,3,4,1,0,0,12.5,0,0,16.67,1,2,2,3,36
"565",1363,1,1,1,1,0,0,12.5,0,0,16.67,1,2,2,3,37
"566",1363,0,2,1,1,0,0,12.5,0,0,16.67,1,2,2,3,38
"567",1363,1,3,1,1,0,0,12.5,0,0,16.67,1,2,2,3,39
"568",1363,0,1,2,1,0,0,12.5,0,0,16.67,1,2,2,3,40
"569",1363,1,2,2,1,0,0,12.5,0,0,16.67,1,2,2,3,41
"570",1363,1,3,2,1,0,0,12.5,0,0,16.67,1,2,2,3,42
"571",1363,0,1,3,1,0,0,12.5,0,0,16.67,1,2,2,3,43
"572",1363,1,2,3,1,0,0,12.5,0,0,16.67,1,2,2,3,44
"573",1363,1,3,3,1,0,0,12.5,0,0,16.67,1,2,2,3,45
"574",1363,1,1,4,1,0,0,12.5,0,0,16.67,1,2,2,3,46
"575",1363,2,2,4,1,0,0,12.5,0,0,16.67,1,2,2,3,47
"576",1363,0,3,4,1,0,0,12.5,0,0,16.67,1,2,2,3,48
"577",1388,1,1,1,0,0,1,33.33,33.33,12.5,66.67,1,1,1,2,1
"578",1388,1,2,1,0,0,1,33.33,33.33,12.5,66.67,1,1,1,2,2
"579",1388,1,3,1,0,0,1,33.33,33.33,12.5,66.67,1,1,1,2,3
"580",1388,1,1,2,0,0,1,33.33,33.33,12.5,66.67,1,1,1,2,4
"581",1388,1,2,2,0,0,1,33.33,33.33,12.5,66.67,1,1,1,2,5
"582",1388,1,3,2,0,0,1,33.33,33.33,12.5,66.67,1,1,1,2,6
"583",1388,1,1,3,0,0,1,33.33,33.33,12.5,66.67,1,1,1,2,7
"584",1388,2,2,3,0,0,1,33.33,33.33,12.5,66.67,1,1,1,2,8
"585",1388,1,3,3,0,0,1,33.33,33.33,12.5,66.67,1,1,1,2,9
"586",1388,1,1,4,0,0,1,33.33,33.33,12.5,66.67,1,1,1,2,10
"587",1388,1,2,4,0,1,1,33.33,33.33,12.5,66.67,1,1,1,2,11
"588",1388,1,3,4,0,1,1,33.33,33.33,12.5,66.67,1,1,1,2,12
"589",1388,1,1,1,0,1,1,33.33,33.33,12.5,66.67,1,1,1,2,13
"590",1388,1,2,1,0,1,1,33.33,33.33,12.5,66.67,1,1,1,2,14
"591",1388,1,3,1,0,0,1,33.33,33.33,12.5,66.67,1,1,1,2,15
"592",1388,1,1,2,0,1,1,33.33,33.33,12.5,66.67,1,1,1,2,16
"593",1388,2,2,2,0,0,1,33.33,33.33,12.5,66.67,1,1,1,2,17
"594",1388,1,3,2,0,0,1,33.33,33.33,12.5,66.67,1,1,1,2,18
"595",1388,1,1,3,0,1,1,33.33,33.33,12.5,66.67,1,1,1,2,19
"596",1388,2,2,3,0,0,1,33.33,33.33,12.5,66.67,1,1,1,2,20
"597",1388,1,3,3,0,1,1,33.33,33.33,12.5,66.67,1,1,1,2,21
"598",1388,1,1,4,0,0,1,33.33,33.33,12.5,66.67,1,1,1,2,22
"599",1388,1,2,4,0,0,1,33.33,33.33,12.5,66.67,1,1,1,2,23
"600",1388,1,3,4,0,0,1,33.33,33.33,12.5,66.67,1,1,1,2,24
"601",1388,2,1,1,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,25
"602",1388,2,2,1,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,26
"603",1388,0,3,1,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,27
"604",1388,2,1,2,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,28
"605",1388,2,2,2,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,29
"606",1388,1,3,2,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,30
"607",1388,2,1,3,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,31
"608",1388,0,2,3,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,32
"609",1388,2,3,3,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,33
"610",1388,1,1,4,1,1,1,33.33,33.33,12.5,66.67,1,1,1,2,34
"611",1388,0,2,4,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,35
"612",1388,0,3,4,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,36
"613",1388,2,1,1,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,37
"614",1388,2,2,1,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,38
"615",1388,2,3,1,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,39
"616",1388,1,1,2,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,40
"617",1388,2,2,2,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,41
"618",1388,2,3,2,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,42
"619",1388,2,1,3,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,43
"620",1388,2,2,3,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,44
"621",1388,2,3,3,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,45
"622",1388,2,1,4,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,46
"623",1388,0,2,4,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,47
"624",1388,2,3,4,1,0,1,33.33,33.33,12.5,66.67,1,1,1,2,48
"625",1423,1,1,1,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,1
"626",1423,1,2,1,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,2
"627",1423,1,3,1,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,3
"628",1423,1,1,2,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,4
"629",1423,1,2,2,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,5
"630",1423,1,3,2,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,6
"631",1423,1,1,3,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,7
"632",1423,1,2,3,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,8
"633",1423,1,3,3,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,9
"634",1423,1,1,4,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,10
"635",1423,1,2,4,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,11
"636",1423,1,3,4,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,12
"637",1423,1,1,1,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,13
"638",1423,1,2,1,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,14
"639",1423,1,3,1,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,15
"640",1423,1,1,2,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,16
"641",1423,1,2,2,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,17
"642",1423,1,3,2,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,18
"643",1423,1,1,3,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,19
"644",1423,1,2,3,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,20
"645",1423,1,3,3,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,21
"646",1423,1,1,4,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,22
"647",1423,1,2,4,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,23
"648",1423,2,3,4,0,0,1,0,4.35,4.17,0,NA,NA,NA,NA,24
"649",1423,1,1,1,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,25
"650",1423,1,2,1,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,26
"651",1423,1,3,1,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,27
"652",1423,0,1,2,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,28
"653",1423,1,2,2,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,29
"654",1423,1,3,2,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,30
"655",1423,1,1,3,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,31
"656",1423,1,2,3,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,32
"657",1423,1,3,3,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,33
"658",1423,1,1,4,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,34
"659",1423,1,2,4,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,35
"660",1423,1,3,4,1,1,1,0,4.35,4.17,0,NA,NA,NA,NA,36
"661",1423,1,1,1,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,37
"662",1423,1,2,1,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,38
"663",1423,1,3,1,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,39
"664",1423,1,1,2,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,40
"665",1423,1,2,2,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,41
"666",1423,1,3,2,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,42
"667",1423,1,1,3,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,43
"668",1423,1,2,3,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,44
"669",1423,1,3,3,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,45
"670",1423,1,1,4,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,46
"671",1423,1,2,4,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,47
"672",1423,1,3,4,1,0,1,0,4.35,4.17,0,NA,NA,NA,NA,48
"673",1499,1,1,1,0,0,0,9.52,0,4.17,8.33,1,1,1,2,1
"674",1499,2,2,1,0,0,0,9.52,0,4.17,8.33,1,1,1,2,2
"675",1499,1,3,1,0,0,0,9.52,0,4.17,8.33,1,1,1,2,3
"676",1499,1,1,2,0,0,0,9.52,0,4.17,8.33,1,1,1,2,4
"677",1499,0,2,2,0,0,0,9.52,0,4.17,8.33,1,1,1,2,5
"678",1499,1,3,2,0,0,0,9.52,0,4.17,8.33,1,1,1,2,6
